StyleNumber,METAL,PRICE,ATTRIBUTE,TotalWeight,Collection,ImageURL
AFN-5048R,18KT,6700,3,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048R.jpg
AFN-5048R,PLAT,6200,3,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048R.jpg
AFN-5048W,14KT,4140,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048W.jpg
AFN-5048W,18KT,5140,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048W.jpg
AFN-5048W,PLAT,4640,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048W.jpg
AFN-5048WSB,14KT,3140,0,0.2,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048WSB.jpg
AFN-5048WSB,18KT,4140,0,0.2,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048WSB.jpg
AFN-5048WSB,PLAT,3640,0,0.2,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5048WSB.jpg
AFN-5049CU,14KT,5900,3,0.4,VENETIAN,
AFN-5049CU,18KT,6900,3,0.4,VENETIAN,
AFN-5049CU,PLAT,6400,3,0.4,VENETIAN,
AFN-5049P,14KT,5900,3,0.4,VENETIAN,
AFN-5049P,18KT,6900,3,0.4,VENETIAN,
AFN-5049P,PLAT,6400,3,0.4,VENETIAN,
AFN-5049R,14KT,5900,3,0.45,VENETIAN,
AFN-5049R,18KT,6900,3,0.45,VENETIAN,
AFN-5049R,PLAT,6400,3,0.45,VENETIAN,
AFN-5049W,14KT,3140,0,0.2,VENETIAN,
AFN-5049W,18KT,4140,0,0.2,VENETIAN,
AFN-5049W,PLAT,3640,0,0.2,VENETIAN,
AFN-5050R,14KT,5840,3,0.45,VENETIAN,
AFN-5050R,18KT,6840,3,0.45,VENETIAN,
AFN-5050R,PLAT,6340,3,0.45,VENETIAN,
AFN-5050W,14KT,4020,0,0.3,VENETIAN,
AFN-5050W,18KT,5020,0,0.3,VENETIAN,
AFN-5050W,PLAT,4520,0,0.3,VENETIAN,
AFN-5051R,14KT,5700,3,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051R.jpg
AFN-5051R,18KT,6700,3,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051R.jpg
AFN-5051R,PLAT,6200,3,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051R.jpg
AFN-5051W,14KT,4420,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051W.jpg
AFN-5051W,18KT,5420,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051W.jpg
AFN-5051W,PLAT,4920,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051W.jpg
AFN-5051WSB,14KT,2460,0,0.15,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051WSB.jpg
AFN-5051WSB,18KT,3460,0,0.15,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051WSB.jpg
AFN-5051WSB,PLAT,2960,0,0.15,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5051WSB.jpg
AFN-5052,14KT,4380,2,0.3,VENETIAN,
AFN-5052,18KT,5380,2,0.3,VENETIAN,
AFN-5052,PLAT,4880,2,0.3,VENETIAN,
AFN-5052DR,14KT,5140,2,0.5,VENETIAN,
AFN-5052DR,18KT,6140,2,0.5,VENETIAN,
AFN-5052DR,PLAT,5640,2,0.5,VENETIAN,
AFN-5052W,14KT,3740,0,0.25,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5052W.jpg
AFN-5052W,18KT,4740,0,0.25,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5052W.jpg
AFN-5052W,PLAT,4240,0,0.25,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5052W.jpg
AFN-5052W-0,14kt,3740,0,0.25,VENETIAN,
AFN-5052W-0,18kt,4740,0,0.25,VENETIAN,
AFN-5052W-0,plat,4240,0,0.25,VENETIAN,
AFN-5053CU,14KT,5240,3,0.55,VENETIAN,
AFN-5053CU,18KT,6240,3,0.55,VENETIAN,
AFN-5053CU,PLAT,5740,3,0.55,VENETIAN,
AFN-5053CU-2T,14KT,5240,3,0.55,VENETIAN,
AFN-5053CU-2T,18KT,6240,3,0.55,VENETIAN,
AFN-5053CU-2T,PLAT,5740,3,0.55,VENETIAN,
AFN-5053R,14KT,5240,3,0.5,VENETIAN,
AFN-5053R,18KT,6240,3,0.5,VENETIAN,
AFN-5053R,PLAT,5740,3,0.5,VENETIAN,
AFN-5053R-2T,14KT,5420,3,0.5,VENETIAN,
AFN-5053R-2T,18KT,6420,3,0.5,VENETIAN,
AFN-5053R-2T,PLAT,5920,3,0.5,VENETIAN,
AFN-5053W,14KT,3560,0,0.2,VENETIAN,
AFN-5053W,18KT,4560,0,0.2,VENETIAN,
AFN-5053W,PLAT,4060,0,0.2,VENETIAN,
AFN-5055CU,14KT,5940,2,0.55,VENETIAN,
AFN-5055CU,18KT,6940,2,0.55,VENETIAN,
AFN-5055CU,PLAT,6440,2,0.55,VENETIAN,
AFN-5055R,14KT,5940,2,0.55,VENETIAN,
AFN-5055R,18KT,6940,2,0.55,VENETIAN,
AFN-5055R,PLAT,6440,2,0.55,VENETIAN,
AFN-5055W,14KT,3340,0,0.2,VENETIAN,
AFN-5055W,18KT,4340,0,0.2,VENETIAN,
AFN-5055W,PLAT,3840,0,0.2,VENETIAN,
AFN-5057CU,14KT,5240,2,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057CU.jpg
AFN-5057CU,18KT,6240,2,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057CU.jpg
AFN-5057CU,PLAT,5740,2,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057CU.jpg
AFN-5057R,14KT,5240,2,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057R.jpg
AFN-5057R,18KT,6240,2,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057R.jpg
AFN-5057R,PLAT,5740,2,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057R.jpg
AFN-5057W,14KT,3960,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057W.jpg
AFN-5057W,18KT,4960,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057W.jpg
AFN-5057W,PLAT,4460,0,0.3,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5057W.jpg
AFN-5058P,14KT,6060,1,0.7,VENETIAN,
AFN-5058P,18KT,7060,1,0.7,VENETIAN,
AFN-5058P,PLAT,6560,1,0.7,VENETIAN,
AFN-5058W,14KT,4720,0,0.5,VENETIAN,
AFN-5058W,18KT,5720,0,0.5,VENETIAN,
AFN-5058W,PLAT,5220,0,0.5,VENETIAN,
AFN-5060CU,14KT,5500,3,0.6,VENETIAN,
AFN-5060CU,18KT,6500,3,0.6,VENETIAN,
AFN-5060CU,PLAT,6000,3,0.6,VENETIAN,
AFN-5060CU-2T,14KT,5500,3,0.6,VENETIAN,
AFN-5060CU-2T,18KT,6500,3,0.6,VENETIAN,
AFN-5060CU-2T,PLAT,6000,3,0.6,VENETIAN,
AFN-5060R,14KT,5500,3,0.6,VENETIAN,
AFN-5060R,18KT,6500,3,0.6,VENETIAN,
AFN-5060R,PLAT,6000,3,0.6,VENETIAN,
AFN-5060R-2T,14KT,5500,3,0.6,VENETIAN,
AFN-5060R-2T,18KT,6500,3,0.6,VENETIAN,
AFN-5060R-2T,PLAT,6000,3,0.6,VENETIAN,
AFN-5060W,14KT,4380,0,0.35,VENETIAN,
AFN-5060W,18KT,5380,0,0.35,VENETIAN,
AFN-5060W,PLAT,4880,0,0.35,VENETIAN,
AFN-5061CU,14KT,5600,3,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/AFN-5061CU.jpeg
AFN-5061CU,18KT,6600,3,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/AFN-5061CU.jpeg
AFN-5061CU,PLAT,6100,3,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/AFN-5061CU.jpeg
AFN-5061CU-2T,14KT,5600,3,0.55,VENETIAN,
AFN-5061CU-2T,18KT,6600,3,0.55,VENETIAN,
AFN-5061CU-2T,PLAT,6100,3,0.55,VENETIAN,
AFN-5061R,14KT,5600,3,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5061R.jpg
AFN-5061R,18KT,6600,3,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5061R.jpg
AFN-5061R,PLAT,6100,3,0.55,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5061R.jpg
AFN-5061R-2T,14KT,5600,3,0.55,VENETIAN,
AFN-5061R-2T,18KT,6600,3,0.55,VENETIAN,
AFN-5061R-2T,PLAT,6100,3,0.55,VENETIAN,
AFN-5061W,14KT,4380,0,0.35,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5061W.jpg
AFN-5061W,18KT,5380,0,0.35,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5061W.jpg
AFN-5061W,PLAT,4880,0,0.35,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5061W.jpg
AFN-5062CU,14KT,5800,3,0.5,VENETIAN,
AFN-5062CU,18KT,6800,3,0.5,VENETIAN,
AFN-5062CU,PLAT,6300,3,0.5,VENETIAN,
AFN-5062R,14KT,5800,3,0.5,VENETIAN,
AFN-5062R,18KT,6800,3,0.5,VENETIAN,
AFN-5062R,PLAT,6300,3,0.5,VENETIAN,
AFN-5062W,14KT,3280,0,0.15,VENETIAN,
AFN-5062W,18KT,4280,0,0.15,VENETIAN,
AFN-5062W,PLAT,3780,0,0.15,VENETIAN,
AFN-5063CU,14KT,5880,2,0.55,VENETIAN,
AFN-5063CU,18KT,6880,2,0.55,VENETIAN,
AFN-5063CU,PLAT,6380,2,0.55,VENETIAN,
AFN-5063P,14KT,5880,2,0.65,VENETIAN,
AFN-5063P,18KT,6880,2,0.65,VENETIAN,
AFN-5063P,PLAT,6380,2,0.65,VENETIAN,
AFN-5063R,14KT,5880,2,0.55,VENETIAN,
AFN-5063R,18KT,6880,2,0.55,VENETIAN,
AFN-5063R,PLAT,6380,2,0.55,VENETIAN,
AFN-5063W,14KT,3560,0,0.25,VENETIAN,
AFN-5063W,18KT,4560,0,0.25,VENETIAN,
AFN-5063W,PLAT,4060,0,0.25,VENETIAN,
AFN-5064-2RW,14KT,7180,3,0.45,VENETIAN,
AFN-5064-2RW,18KT,8180,3,0.45,VENETIAN,
AFN-5064-2RW,PLAT,7680,3,0.45,VENETIAN,
AFN-5064-2WR,14KT,7180,3,0.45,VENETIAN,
AFN-5064-2WR,18KT,8180,3,0.45,VENETIAN,
AFN-5064-2WR,PLAT,7680,3,0.45,VENETIAN,
AFN-5064W-2WR,14KT,5300,0,0.35,VENETIAN,
AFN-5064W-2WR,18KT,6300,0,0.35,VENETIAN,
AFN-5064W-2WR,PLAT,5800,0,0.35,VENETIAN,
AFN-5064WSB-2RW,14KT,4560,0,0.3,VENETIAN,
AFN-5064WSB-2RW,18KT,5560,0,0.3,VENETIAN,
AFN-5064WSB-2RW,PLAT,5060,0,0.3,VENETIAN,
AFN-5064WSB-2WR,14KT,4560,0,0.3,VENETIAN,
AFN-5064WSB-2WR,18KT,5560,0,0.3,VENETIAN,
AFN-5064WSB-2WR,PLAT,5060,0,0.3,VENETIAN,
AFN-5065CU-2RW,14KT,7760,3,0.75,VENETIAN,
AFN-5065CU-2RW,18KT,8760,3,0.75,VENETIAN,
AFN-5065CU-2RW,PLAT,8260,3,0.75,VENETIAN,
AFN-5065CU-2WR,14KT,7760,3,0.75,VENETIAN,
AFN-5065CU-2WR,18KT,8760,3,0.75,VENETIAN,
AFN-5065CU-2WR,PLAT,8260,3,0.75,VENETIAN,
AFN-5065W,14KT,4780,0,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5065W.jpg
AFN-5065W,18KT,5780,0,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5065W.jpg
AFN-5065W,PLAT,5280,0,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5065W.jpg
AFN-5065W-2RW,14KT,4780,0,0.4,VENETIAN,
AFN-5065W-2RW,18KT,5780,0,0.4,VENETIAN,
AFN-5065W-2RW,PLAT,5280,0,0.4,VENETIAN,
AFN-5065W-2WR,14KT,4780,0,0.4,VENETIAN,
AFN-5065W-2WR,18KT,5780,0,0.4,VENETIAN,
AFN-5065W-2WR,PLAT,5280,0,0.4,VENETIAN,
AFN-5066CU-2RW,14KT,7340,3,0.6,VENETIAN,
AFN-5066CU-2RW,18KT,8340,3,0.6,VENETIAN,
AFN-5066CU-2RW,PLAT,7840,3,0.6,VENETIAN,
AFN-5066CU-2WR,14KT,7340,3,0.6,VENETIAN,
AFN-5066CU-2WR,18KT,8340,3,0.6,VENETIAN,
AFN-5066CU-2WR,PLAT,7840,3,0.6,VENETIAN,
AFN-5066R-2RW,14KT,7340,3,0.6,VENETIAN,
AFN-5066R-2RW,18KT,8340,3,0.6,VENETIAN,
AFN-5066R-2RW,PLAT,7840,3,0.6,VENETIAN,
AFN-5066R-2WR,14KT,7340,3,0.6,VENETIAN,
AFN-5066R-2WR,18KT,8340,3,0.6,VENETIAN,
AFN-5066R-2WR,PLAT,7840,3,0.6,VENETIAN,
AFN-5066W-2RW,14KT,5300,0,0.35,VENETIAN,
AFN-5066W-2RW,18KT,6300,0,0.35,VENETIAN,
AFN-5066W-2RW,PLAT,5800,0,0.35,VENETIAN,
AFN-5066W-2WR,14KT,5300,0,0.35,VENETIAN,
AFN-5066W-2WR,18KT,6300,0,0.35,VENETIAN,
AFN-5066W-2WR,PLAT,5800,0,0.35,VENETIAN,
AFN-5066WSB-2RW,14KT,4560,0,0.3,VENETIAN,
AFN-5066WSB-2RW,18KT,5560,0,0.3,VENETIAN,
AFN-5066WSB-2RW,PLAT,5060,0,0.3,VENETIAN,
AFN-5066WSB-2WR,14KT,4560,0,0.3,VENETIAN,
AFN-5066WSB-2WR,18KT,5560,0,0.3,VENETIAN,
AFN-5066WSB-2WR,PLAT,5060,0,0.3,VENETIAN,
AFN-5067CU-2WR,14KT,7400,2,0.7,VENETIAN,
AFN-5067CU-2WR,18KT,8400,2,0.7,VENETIAN,
AFN-5067CU-2WR,PLAT,7900,2,0.7,VENETIAN,
AFN-5067R-2WR,14KT,7400,2,0.7,VENETIAN,
AFN-5067R-2WR,18KT,8400,2,0.7,VENETIAN,
AFN-5067R-2WR,PLAT,7900,2,0.7,VENETIAN,
AFN-5067W-2RW,14KT,4520,0,0.3,VENETIAN,
AFN-5067W-2RW,18KT,5520,0,0.3,VENETIAN,
AFN-5067W-2RW,PLAT,5020,0,0.3,VENETIAN,
AFN-5067W-2WR,14KT,4520,0,0.3,VENETIAN,
AFN-5067W-2WR,18KT,5520,0,0.3,VENETIAN,
AFN-5067W-2WR,PLAT,5020,0,0.3,VENETIAN,
AFN-5068CU-2RW,14KT,7180,2,0.65,VENETIAN,
AFN-5068CU-2RW,18KT,8180,2,0.65,VENETIAN,
AFN-5068CU-2RW,PLAT,7680,2,0.65,VENETIAN,
AFN-5068CU-2WR,14KT,7180,2,0.65,VENETIAN,
AFN-5068CU-2WR,18KT,8180,2,0.65,VENETIAN,
AFN-5068CU-2WR,PLAT,7680,2,0.65,VENETIAN,
AFN-5068R-2WR,14KT,7180,2,0.65,VENETIAN,
AFN-5068R-2WR,18KT,8180,2,0.65,VENETIAN,
AFN-5068R-2WR,PLAT,7680,2,0.65,VENETIAN,
AFN-5068W-2RW,14KT,5300,0,0.35,VENETIAN,
AFN-5068W-2RW,18KT,6300,0,0.35,VENETIAN,
AFN-5068W-2RW,PLAT,5800,0,0.35,VENETIAN,
AFN-5068W-2WR,14KT,5300,0,0.35,VENETIAN,
AFN-5068W-2WR,18KT,6300,0,0.35,VENETIAN,
AFN-5068W-2WR,PLAT,5800,0,0.35,VENETIAN,
AFN-5068WSB-2RW,14KT,4560,0,0.3,VENETIAN,
AFN-5068WSB-2RW,18KT,5560,0,0.3,VENETIAN,
AFN-5068WSB-2RW,PLAT,5060,0,0.3,VENETIAN,
AFN-5068WSB-2WR,14KT,4560,0,0.3,VENETIAN,
AFN-5068WSB-2WR,18KT,5560,0,0.3,VENETIAN,
AFN-5068WSB-2WR,PLAT,5060,0,0.3,VENETIAN,
AFN-5069P-2RW,14KT,7180,1,0.6,VENETIAN,
AFN-5069P-2RW,18KT,8180,1,0.6,VENETIAN,
AFN-5069P-2RW,PLAT,7680,1,0.6,VENETIAN,
AFN-5069P-2WR,14KT,7180,1,0.6,VENETIAN,
AFN-5069P-2WR,18KT,8180,1,0.6,VENETIAN,
AFN-5069P-2WR,PLAT,7680,1,0.6,VENETIAN,
AFN-5069R-2RW,14KT,7180,1,0.6,VENETIAN,
AFN-5069R-2RW,18KT,8180,1,0.6,VENETIAN,
AFN-5069R-2RW,PLAT,7680,1,0.6,VENETIAN,
AFN-5069R-2WR,14KT,7180,1,0.6,VENETIAN,
AFN-5069R-2WR,18KT,8180,1,0.6,VENETIAN,
AFN-5069R-2WR,PLAT,7680,1,0.6,VENETIAN,
AFN-5069W-2RW,14KT,5300,0,0.35,VENETIAN,
AFN-5069W-2RW,18KT,6300,0,0.35,VENETIAN,
AFN-5069W-2RW,PLAT,5800,0,0.35,VENETIAN,
AFN-5069W-2WR,14KT,5300,0,0.35,VENETIAN,
AFN-5069W-2WR,18KT,6300,0,0.35,VENETIAN,
AFN-5069W-2WR,PLAT,5800,0,0.35,VENETIAN,
AFN-5069WSB-2RW,14KT,4560,0,0.3,VENETIAN,
AFN-5069WSB-2RW,18KT,5560,0,0.3,VENETIAN,
AFN-5069WSB-2RW,PLAT,5060,0,0.3,VENETIAN,
AFN-5069WSB-2WR,14KT,4560,0,0.3,VENETIAN,
AFN-5069WSB-2WR,18KT,5560,0,0.3,VENETIAN,
AFN-5069WSB-2WR,PLAT,5060,0,0.3,VENETIAN,
AFN-5070-2RW,14KT,6480,2,0.45,VENETIAN,
AFN-5070-2RW,18KT,7480,2,0.45,VENETIAN,
AFN-5070-2RW,PLAT,6980,2,0.45,VENETIAN,
AFN-5070-2WR,14KT,6480,2,0.45,VENETIAN,
AFN-5070-2WR,18KT,7480,2,0.45,VENETIAN,
AFN-5070-2WR,PLAT,6980,2,0.45,VENETIAN,
AFN-5070D-2RW,14KT,6980,2,0.55,VENETIAN,
AFN-5070D-2RW,18KT,7980,2,0.55,VENETIAN,
AFN-5070D-2RW,PLAT,7480,2,0.55,VENETIAN,
AFN-5070D-2WR,14KT,6980,2,0.55,VENETIAN,
AFN-5070D-2WR,18KT,7980,2,0.55,VENETIAN,
AFN-5070D-2WR,PLAT,7480,2,0.55,VENETIAN,
AFN-5070W,14KT,4780,0,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5070W.jpg
AFN-5070W,18KT,5780,0,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5070W.jpg
AFN-5070W,PLAT,5280,0,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/AFN-5070W.jpg
AFN-5070W-2RW,14KT,4780,0,0.35,VENETIAN,
AFN-5070W-2RW,18KT,5780,0,0.35,VENETIAN,
AFN-5070W-2RW,PLAT,5280,0,0.35,VENETIAN,
AFN-5070W-2WR,14KT,4780,0,0.35,VENETIAN,
AFN-5070W-2WR,18KT,5780,0,0.35,VENETIAN,
AFN-5070W-2WR,PLAT,5280,0,0.35,VENETIAN,
AFN-5071CU-2RW,14KT,7120,2,0.75,VENETIAN,
AFN-5071CU-2RW,18KT,8120,2,0.75,VENETIAN,
AFN-5071CU-2RW,PLAT,7620,2,0.75,VENETIAN,
AFN-5071CU-2WR,14KT,7120,2,0.75,VENETIAN,
AFN-5071CU-2WR,18KT,8120,2,0.75,VENETIAN,
AFN-5071CU-2WR,PLAT,7620,2,0.75,VENETIAN,
AFN-5071R-2RW,14KT,7120,2,0.7,VENETIAN,
AFN-5071R-2RW,18KT,8120,2,0.7,VENETIAN,
AFN-5071R-2RW,PLAT,7620,2,0.7,VENETIAN,
AFN-5071R-2WR,14KT,7120,2,0.7,VENETIAN,
AFN-5071R-2WR,18KT,8120,2,0.7,VENETIAN,
AFN-5071R-2WR,PLAT,7620,2,0.7,VENETIAN,
AFN-5071W-2RW,14KT,5300,0,0.4,VENETIAN,
AFN-5071W-2RW,18KT,6300,0,0.4,VENETIAN,
AFN-5071W-2RW,PLAT,5800,0,0.4,VENETIAN,
AFN-5071W-2WR,14KT,5300,0,0.4,VENETIAN,
AFN-5071W-2WR,18KT,6300,0,0.4,VENETIAN,
AFN-5071W-2WR,PLAT,5800,0,0.4,VENETIAN,
AFN-5072CU-2WR,14KT,6880,3,0.7,VENETIAN,
AFN-5072CU-2WR,18KT,7880,3,0.7,VENETIAN,
AFN-5072CU-2WR,PLAT,7380,3,0.7,VENETIAN,
AFN-5072R-2WR,14KT,6880,3,0.6,VENETIAN,
AFN-5072R-2WR,18KT,7880,3,0.6,VENETIAN,
AFN-5072R-2WR,PLAT,7380,3,0.6,VENETIAN,
AFN-5073CU-2WR,14KT,7880,3,0.65,VENETIAN,
AFN-5073CU-2WR,18KT,8880,3,0.65,VENETIAN,
AFN-5073CU-2WR,PLAT,8380,3,0.65,VENETIAN,
AFN-5073R-2WR,14KT,7880,3,0.7,VENETIAN,
AFN-5073R-2WR,18KT,8880,3,0.7,VENETIAN,
AFN-5073R-2WR,PLAT,8380,3,0.7,VENETIAN,
AFN-5073W-2RW,14KT,4520,0,0.3,VENETIAN,
AFN-5073W-2RW,18KT,5520,0,0.3,VENETIAN,
AFN-5073W-2RW,PLAT,5020,0,0.3,VENETIAN,
AFN-5073W-2WR,14KT,4520,0,0.3,VENETIAN,
AFN-5073W-2WR,18KT,5520,0,0.3,VENETIAN,
AFN-5073W-2WR,PLAT,5020,0,0.3,VENETIAN,
AFN-5074P-2WR,14KT,5700,1,0.35,VENETIAN,
AFN-5074P-2WR,18KT,6700,1,0.35,VENETIAN,
AFN-5074P-2WR,PLAT,6200,1,0.35,VENETIAN,
AFN-5074R-2RW,14KT,5700,1,0.35,VENETIAN,
AFN-5074R-2RW,18KT,6700,1,0.35,VENETIAN,
AFN-5074R-2RW,PLAT,6200,1,0.35,VENETIAN,
AFN-5074R-2WR,14KT,5700,1,0.35,VENETIAN,
AFN-5074R-2WR,18KT,6700,1,0.35,VENETIAN,
AFN-5074R-2WR,PLAT,6200,1,0.35,VENETIAN,
AFN-5074W-2WR,14KT,5300,0,0.35,VENETIAN,
AFN-5074W-2WR,18KT,6300,0,0.35,VENETIAN,
AFN-5074W-2WR,PLAT,5800,0,0.35,VENETIAN,
AFN-5074WSB-2RW,14KT,4560,0,0.3,VENETIAN,
AFN-5074WSB-2RW,18KT,5560,0,0.3,VENETIAN,
AFN-5074WSB-2RW,PLAT,5060,0,0.3,VENETIAN,
AFN-5074WSB-2WR,14KT,4560,0,0.3,VENETIAN,
AFN-5074WSB-2WR,18KT,5560,0,0.3,VENETIAN,
AFN-5074WSB-2WR,PLAT,5060,0,0.3,VENETIAN,
AFN-5075R-2RW,14KT,7880,2,0.8,VENETIAN,
AFN-5075R-2RW,18KT,8880,2,0.8,VENETIAN,
AFN-5075R-2RW,PLAT,8380,2,0.8,VENETIAN,
AFN-5075R-2WR,14KT,7880,2,0.8,VENETIAN,
AFN-5075R-2WR,18KT,8880,2,0.8,VENETIAN,
AFN-5075R-2WR,PLAT,8380,2,0.8,VENETIAN,
AFN-5075W-2RW,14KT,5900,0,0.35,VENETIAN,
AFN-5075W-2RW,18KT,6900,0,0.35,VENETIAN,
AFN-5075W-2RW,PLAT,6400,0,0.35,VENETIAN,
AFN-5075W-2WR,14KT,5900,0,0.35,VENETIAN,
AFN-5075W-2WR,18KT,6900,0,0.35,VENETIAN,
AFN-5075W-2WR,PLAT,6400,0,0.35,VENETIAN,
AFN-5076-2RW,14KT,6480,3,0.5,VENETIAN,
AFN-5076-2RW,18KT,7480,3,0.5,VENETIAN,
AFN-5076-2RW,PLAT,6980,3,0.5,VENETIAN,
AFN-5076-2WR,14KT,6480,3,0.5,VENETIAN,
AFN-5076-2WR,18KT,7480,3,0.5,VENETIAN,
AFN-5076-2WR,PLAT,6980,3,0.5,VENETIAN,
AFN-5076W,14KT,5640,0,0.5,VENETIAN,
AFN-5076W,18KT,6640,0,0.5,VENETIAN,
AFN-5076W,PLAT,6140,0,0.5,VENETIAN,
AFN-5076W-2RW,14KT,5640,0,0.5,VENETIAN,
AFN-5076W-2RW,18KT,6640,0,0.5,VENETIAN,
AFN-5076W-2RW,PLAT,6140,0,0.5,VENETIAN,
AFN-5076W-2WR,14KT,5640,0,0.5,VENETIAN,
AFN-5076W-2WR,18KT,6640,0,0.5,VENETIAN,
AFN-5076W-2WR,PLAT,6140,0,0.5,VENETIAN,
AFN-5077OV,14KT,4620,2,0.3,VENETIAN,
AFN-5077OV,18KT,5620,2,0.3,VENETIAN,
AFN-5077OV,PLAT,5120,2,0.3,VENETIAN,
AFN-5077W,14KT,3800,0,0.3,VENETIAN,
AFN-5077W,18KT,4800,0,0.3,VENETIAN,
AFN-5077W,PLAT,4300,0,0.3,VENETIAN,
AFN-5078,14KT,5700,2,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/afn-5078.png
AFN-5078,18KT,6700,2,0.4,VENETIAN,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/afn-5078.png
